 1948 2023
 1948 -0.021 -0.034 0.022 -0.076 -0.010 0.049 -0.046 -0.029 -0.059 0.001 0.128 0.056
 1949 0.147 0.154 0.032 0.092 -0.030 -0.005 0.065 0.096 0.064 0.098 0.102 0.112
 1950 0.105 -0.040 -0.112 -0.137 -0.065 -0.049 -0.062 0.014 0.003 -0.097 0.073 0.082
 1951 0.096 -0.008 0.006 0.162 0.166 0.283 0.415 0.297 0.243 0.252 0.168 0.168
 1952 0.165 0.176 0.224 0.184 0.174 0.376 0.366 0.397 0.355 0.348 0.244 0.334
 1953 0.258 0.178 0.134 0.306 0.335 0.268 0.337 0.251 0.273 0.141 0.237 0.251
 1954 0.220 0.088 0.093 -0.021 0.062 0.092 -0.052 -0.022 -0.018 -0.040 -0.034 -0.059
 1955 0.068 0.033 0.034 0.088 0.169 0.186 0.261 0.167 0.195 0.271 0.378 0.249
 1956 0.179 0.087 0.006 0.056 -0.066 -0.272 -0.098 -0.106 -0.097 -0.051 -0.095 0.011
 1957 -0.089 -0.114 -0.027 -0.082 -0.129 -0.020 0.032 0.194 0.213 0.141 0.076 0.071
 1958 0.040 0.180 0.336 0.338 0.193 0.213 0.156 0.152 0.204 0.143 0.176 0.211
 1959 0.091 0.106 -0.036 -0.013 -0.002 -0.068 -0.041 0.003 0.116 0.103 0.042 0.100
 1960 0.167 0.207 0.079 0.088 0.293 0.310 0.261 0.326 0.201 0.287 0.241 0.128
 1961 0.051 0.071 0.139 0.217 0.184 0.023 -0.029 0.026 -0.007 0.019 0.057 0.203
 1962 0.139 0.142 0.155 0.077 0.013 -0.081 -0.018 -0.073 -0.006 0.055 0.036 0.180
 1963 0.147 0.155 0.123 0.093 -0.095 -0.058 -0.046 -0.084 -0.213 -0.082 -0.068 -0.071
 1964 -0.086 0.010 0.028 -0.157 0.030 -0.007 -0.155 -0.245 -0.231 -0.282 -0.177 -0.132
 1965 -0.210 -0.188 -0.089 -0.108 -0.110 -0.138 -0.199 -0.221 -0.233 -0.259 -0.288 -0.135
 1966 -0.087 -0.001 -0.021 0.032 -0.010 -0.057 -0.067 -0.055 -0.012 0.002 -0.009 0.068
 1967 0.070 0.076 -0.046 -0.027 -0.199 -0.273 -0.242 -0.177 -0.109 -0.112 -0.246 -0.165
 1968 -0.259 -0.210 -0.221 -0.168 -0.136 -0.275 -0.242 -0.226 -0.162 -0.126 -0.120 -0.139
 1969 -0.075 0.092 0.194 0.136 -0.002 0.016 0.081 -0.114 -0.120 -0.198 -0.137 -0.044
 1970 -0.023 -0.061 0.006 0.007 -0.059 -0.195 -0.213 -0.153 -0.151 -0.209 -0.253 -0.222
 1971 -0.259 -0.305 -0.323 -0.426 -0.339 -0.376 -0.362 -0.448 -0.379 -0.248 -0.256 -0.321
 1972 -0.331 -0.393 -0.452 -0.339 -0.482 -0.501 -0.388 -0.396 -0.316 -0.299 -0.290 -0.364
 1973 -0.387 -0.406 -0.357 -0.277 -0.182 -0.188 -0.117 -0.146 -0.144 -0.229 -0.222 -0.251
 1974 -0.289 -0.296 -0.414 -0.536 -0.513 -0.460 -0.528 -0.481 -0.519 -0.521 -0.439 -0.374
 1975 -0.286 -0.351 -0.322 -0.358 -0.401 -0.308 -0.285 -0.198 -0.349 -0.367 -0.354 -0.335
 1976 -0.398 -0.454 -0.507 -0.439 -0.501 -0.497 -0.320 -0.198 -0.206 -0.306 -0.429 -0.445
 1977 -0.402 -0.346 -0.196 -0.230 -0.183 -0.120 -0.119 -0.158 -0.245 -0.237 -0.156 -0.218
 1978 -0.119 -0.160 -0.171 -0.208 -0.217 -0.346 -0.289 -0.240 -0.203 -0.220 -0.132 -0.195
 1979 -0.205 -0.164 -0.241 -0.250 -0.130 -0.055 -0.107 -0.128 -0.122 -0.100 -0.098 -0.072
 1980 -0.014 -0.091 -0.151 -0.013 0.117 0.096 0.038 0.011 -0.020 -0.074 -0.209 -0.261
 1981 -0.189 -0.188 -0.007 -0.103 -0.091 -0.070 -0.102 -0.123 -0.044 -0.194 -0.144 -0.014
 1982 -0.089 -0.086 -0.088 -0.190 -0.199 -0.192 -0.236 -0.317 -0.315 -0.379 -0.425 -0.388
 1983 -0.306 -0.112 0.073 0.051 -0.056 -0.062 -0.023 -0.166 -0.224 -0.203 -0.166 -0.011
 1984 -0.114 -0.096 -0.133 -0.165 -0.174 -0.333 -0.274 -0.234 -0.217 -0.352 -0.432 -0.326
 1985 -0.363 -0.338 -0.365 -0.409 -0.346 -0.136 -0.161 -0.290 -0.256 -0.254 -0.304 -0.345
 1986 -0.352 -0.284 -0.301 -0.333 -0.237 -0.270 -0.258 -0.281 -0.229 -0.327 -0.406 -0.380
 1987 -0.287 -0.227 -0.042 0.020 0.059 0.194 0.270 0.270 0.185 0.037 -0.079 0.034
 1988 -0.051 -0.126 -0.021 0.040 0.126 0.154 0.098 -0.020 -0.107 -0.183 -0.160 -0.177
 1989 -0.234 -0.169 -0.266 -0.302 -0.160 0.078 0.164 0.100 -0.108 -0.136 -0.163 -0.166
 1990 -0.312 -0.175 -0.192 -0.131 -0.072 -0.070 -0.035 0.039 0.133 0.099 -0.067 -0.050
 1991 -0.209 -0.131 -0.083 -0.147 -0.168 -0.144 -0.122 -0.123 -0.052 -0.277 -0.276 -0.229
 1992 -0.205 -0.109 -0.108 -0.199 -0.237 -0.166 -0.235 -0.396 -0.385 -0.316 -0.350 -0.300
 1993 -0.256 -0.202 -0.260 -0.189 -0.180 -0.197 -0.293 -0.245 -0.181 -0.259 -0.335 -0.310
 1994 -0.313 -0.326 -0.296 -0.217 -0.224 -0.239 -0.248 -0.252 -0.169 -0.076 -0.037 -0.108
 1995 -0.080 -0.057 -0.001 0.058 0.254 0.346 0.296 0.165 0.036 0.084 0.109 0.024
 1996 -0.028 -0.050 -0.075 -0.008 -0.083 -0.141 -0.123 -0.026 -0.020 -0.163 -0.192 -0.173
 1997 -0.109 -0.054 -0.013 -0.011 0.021 -0.010 0.042 -0.003 0.091 0.132 0.033 0.113
 1998 0.112 0.273 0.303 0.273 0.365 0.471 0.469 0.494 0.394 0.363 0.298 0.261
 1999 0.032 0.039 0.050 0.033 0.144 0.161 0.179 0.288 0.166 -0.002 -0.067 -0.004
 2000 -0.102 -0.057 0.085 0.023 0.086 -0.037 0.053 0.084 0.083 -0.059 -0.072 -0.146
 2001 -0.146 -0.046 -0.005 -0.031 -0.028 0.179 0.116 0.158 0.267 0.232 0.137 0.194
 2002 0.162 0.146 0.125 0.008 -0.068 -0.136 -0.085 0.087 0.060 0.092 0.000 -0.015
 2003 0.031 -0.032 0.093 0.060 0.132 0.186 0.257 0.396 0.432 0.407 0.204 0.205
 2004 0.191 0.190 0.138 0.089 -0.014 0.158 0.208 0.297 0.221 0.222 0.201 0.168
 2005 0.091 0.106 0.264 0.272 0.273 0.307 0.427 0.420 0.399 0.218 0.120 0.196
 2006 0.104 0.055 0.040 0.177 0.288 0.313 0.354 0.381 0.344 0.314 0.269 0.151
