1979 2023
2019 0.19336 1.28877 1.02280 0.30068 1.10183 -0.31736 0.75425 0.59580 1.11256 0.27144 1.02508 0.45743
2020 0.42295 0.65455 -0.09639 -0.69421 -0.52105 -0.69097 -1.05615 -0.48873 -0.70276 -1.30303 -0.90166 -0.89833
2021 -1.159 -0.53245 -0.91295 -0.44219 -1.18542 0.28266 -0.60340 -0.92122 -1.25097 -0.56268 -1.20190 -1.42537
2022 -0.33326 -1.21816 -0.89207 -1.12360 -0.90473 -0.64836 -1.83128 -1.23034 -1.16183 -1.19816 -0.79040 -1.25044
2023 -1.04023 -0.79429 -0.50327 -0.14821 0.09335 0.26547 -0.24402 1.00887 0.80097 1.31229 -999.000 -999.000 
 -999.0
 ESPI
 From UMD
 http://eagle1.umd.edu/GPCP_ICDR/Data/ESPI.txt
 Stored at NOAA/PSL
 Values are now based on V2.3
 updated with new values froim source. 
 Recent older values subject to change
