 1948 2024
 1996 5.710 2.640 0.090 0.020 -0.150 -1.580 -1.270 -0.580 0.530 1.170 1.420 2.320
 1997 4.260 3.320 2.700 2.110 2.520 2.320 0.230 -1.400 -1.160 -0.150 -0.350 -1.440
 1998 -1.550 1.520 2.170 0.740 1.200 1.420 0.850 1.890 1.350 4.110 4.390 3.970
 1999 1.360 -0.300 -2.060 -2.800 -1.870 -0.830 -1.100 0.940 2.350 2.200 2.290 3.660
 2000 1.190 -0.380 0.310 -1.410 -1.990 -2.300 -1.050 -0.380 -0.120 0.150 0.390 0.240
 2001 0.400 -0.060 0.150 -1.450 -2.080 -0.640 0.410 0.410 2.930 3.310 5.030 5.540
 2002 6.050 4.300 2.140 -2.380 -4.390 -4.430 -3.560 -1.990 -0.730 1.140 0.910 -0.450
 2003 0.130 -1.600 -3.100 -1.790 -1.510 -0.110 -0.160 1.370 2.670 3.820 2.170 1.980
 2004 2.870 3.070 2.170 2.720 0.900 1.220 1.820 3.700 2.960 4.100 4.880 3.780
 2005 2.390 1.430 2.270 3.820 4.580 5.550 4.030 3.310 4.080 3.630 3.690 5.290
 2006 4.170 1.200 -0.260 1.300 0.830 0.070 -0.510 1.270 1.990 3.690 4.490 2.470
 2007 2.240 2.960 1.980 0.990 -0.200 -0.480 -0.990 -0.240 0.200 2.420 3.500 2.580
 2008 2.150 0.980 0.120 -1.870 -0.640 -0.590 -0.410 0.080 2.090 2.810 1.840 1.890
 2009 0.670 -2.790 -3.720 -4.030 -5.290 -3.600 0.110 0.330 0.450 2.560 2.530 1.010
 2010 1.980 3.960 5.010 5.300 6.110 4.170 3.840 4.190 4.920 6.110 6.320 7.800
 2011 7.010 3.300 1.370 0.160 0.960 1.870 0.970 0.780 2.240 3.320 3.360 4.470
 2012 3.130 1.330 -2.180 -1.230 -0.850 0.480 0.740 2.050 3.490 4.970 5.350 3.920
 2013 2.860 1.630 3.720 2.220 3.120 0.860 0.750 1.630 2.900 4.480 3.060 2.850
 2014 0.770 -1.920 -4.400 -3.680 -3.800 -4.290 -2.130 -0.340 1.800 3.180 3.100 1.350
 2015 -0.800 -1.780 -4.230 -5.650 -4.080 -4.130 -1.600 1.100 2.440 3.950 1.080 -0.580
 2016 -0.560 -0.660 -1.400 -1.580 0.090 -0.100 -0.140 1.090 2.110 2.650 3.570 2.870
 2017 1.690 0.820 -1.070 0.130 2.160 1.160 2.100 1.930 3.100 2.940 4.480 6.140
 2018 2.120 -0.220 0.560 -2.900 -4.720 -6.480 -4.720 -1.360 -0.780 0.990 -0.680 -1.830
 2019 -0.700 -0.030 -3.010 -3.540 -2.080 -1.350 -0.140 0.330 2.330 2.250 -0.020 -1.190
 2020 -1.870 -1.510 -0.490 0.190 -1.040 0.520 -0.590 0.290 1.900 3.770 2.920 3.600
 2021 3.390 1.970 0.160 -0.970 -2.290 -4.130 -4.120 -2.290 1.310 1.830 3.180 2.690
 2022 2.970 2.100 -1.270 -2.440 -0.240 -0.600 -1.570 -0.210 2.200 2.800 2.200 1.610
 2023 1.290 0.110 1.020 1.120 2.280 3.740 3.180 2.950 5.720 5.510 4.000 2.580
 2024 3.960 4.020 3.140 1.550 3.300 3.220 0.900 2.750 -99.000 -99.000 -99.000 -99.000
 -99.0
 SST AMM
 https://psl.noaa.gov/data/timeseries/month/AMM/
 orig from 
 https://www.aos.wisc.edu/dvimont/MModes/Data.html
